VBELN,POSNR,MATNR,WERKS,KWMENG,NETPR,WAERK
800000000000065,100481,M-504,PL03,10.0,84654.27,USD
800000000000065,100482,M-501,PL02,200.0,66278.53,USD
800000000000065,100483,M-503,PL02,10.0,80615.17,USD
800000000000065,100484,M-502,PL02,50.0,85660.45,USD
800000000000065,100485,M-504,PL03,200.0,53291.31,USD
800000000000065,100486,M-507,PL01,500.0,24212.32,USD
800000000000065,100487,M-505,PL02,120.0,60569.04,USD
800000000000065,100488,M-503,PL03,200.0,34961.81,USD
800000000000065,100489,M-507,PL02,120.0,10662.57,USD
800000000000065,100490,M-508,PL02,200.0,69117.89,USD
800000000000066,100491,M-508,PL01,120.0,38465.92,USD
800000000000066,100492,M-503,PL02,10.0,94823.03,USD
800000000000066,100493,M-509,PL03,10.0,70733.18,USD
800000000000066,100494,M-504,PL02,200.0,42356.44,USD
800000000000066,100495,M-504,PL01,500.0,27485.24,USD
800000000000066,100496,M-505,PL03,500.0,64397.89,USD
800000000000066,100497,M-504,PL03,50.0,35826.11,USD
800000000000066,100498,M-505,PL01,50.0,90948.07,USD
800000000000066,100499,M-502,PL02,500.0,73243.81,USD
800000000000066,100500,M-506,PL03,200.0,54717.4,USD
800000000000066,100501,M-506,PL03,200.0,5884.8,USD
800000000000066,100502,M-507,PL02,50.0,23921.95,USD
800000000000067,100503,M-500,PL01,200.0,34258.93,USD
800000000000067,100504,M-506,PL02,120.0,49640.79,USD
800000000000067,100505,M-501,PL03,120.0,80188.67,USD
800000000000067,100506,M-506,PL03,10.0,46658.05,USD
800000000000067,100507,M-508,PL01,200.0,58184.75,USD
800000000000068,100508,M-502,PL01,200.0,73317.88,USD
800000000000068,100509,M-508,PL01,50.0,4647.06,USD
800000000000068,100510,M-506,PL02,200.0,62088.4,USD
800000000000068,100511,M-505,PL03,50.0,25603.07,USD
800000000000068,100512,M-505,PL02,500.0,21656.63,USD
800000000000069,100513,M-502,PL03,200.0,20973.0,USD
800000000000069,100514,M-500,PL02,10.0,19544.43,USD
800000000000069,100515,M-504,PL01,500.0,11068.74,USD
800000000000069,100516,M-502,PL02,500.0,1936.95,USD
800000000000069,100517,M-501,PL01,10.0,73383.58,USD
800000000000069,100518,M-503,PL01,10.0,40473.04,USD
800000000000070,100519,M-507,PL03,200.0,85212.5,USD
800000000000070,100520,M-506,PL01,50.0,75251.51,USD
800000000000071,100521,M-505,PL03,120.0,40460.95,USD
800000000000071,100522,M-501,PL01,500.0,97888.25,USD
800000000000071,100523,M-507,PL02,50.0,17097.23,USD
800000000000071,100524,M-507,PL02,50.0,67475.87,USD
800000000000071,100525,M-503,PL03,50.0,92354.57,USD
800000000000071,100526,M-500,PL03,200.0,98327.96,USD
800000000000071,100527,M-500,PL02,500.0,52932.37,USD
800000000000071,100528,M-508,PL02,120.0,62622.67,USD
800000000000071,100529,M-503,PL01,500.0,49568.3,USD
800000000000071,100530,M-500,PL02,200.0,20902.44,USD
800000000000071,100531,M-501,PL03,500.0,12689.51,USD
800000000000071,100532,M-504,PL01,120.0,665.79,USD
800000000000071,100533,M-507,PL02,50.0,72078.87,USD
800000000000071,100534,M-506,PL01,200.0,99587.55,USD
800000000000071,100535,M-501,PL02,50.0,31836.89,USD
800000000000072,100536,M-504,PL03,500.0,55922.2,USD
800000000000072,100537,M-504,PL02,500.0,31171.74,USD
800000000000072,100538,M-501,PL03,120.0,67688.13,USD
800000000000072,100539,M-508,PL02,10.0,49245.65,USD
800000000000072,100540,M-508,PL01,50.0,61427.8,USD
800000000000072,100541,M-503,PL03,10.0,44696.5,USD
800000000000072,100542,M-501,PL02,50.0,13345.86,USD
800000000000072,100543,M-508,PL01,500.0,37894.35,USD
800000000000072,100544,M-506,PL01,500.0,19044.87,USD
800000000000072,100545,M-506,PL02,50.0,27627.59,USD
800000000000073,100546,M-500,PL02,500.0,24230.31,USD
800000000000073,100547,M-502,PL02,200.0,37966.6,USD
800000000000073,100548,M-509,PL01,500.0,34340.05,USD
800000000000073,100549,M-502,PL03,50.0,55420.1,USD
800000000000073,100550,M-509,PL03,10.0,88676.55,USD
800000000000073,100551,M-507,PL02,200.0,45502.17,USD
800000000000073,100552,M-501,PL03,200.0,73235.88,USD
800000000000074,100553,M-508,PL02,50.0,83686.18,USD
800000000000074,100554,M-507,PL03,200.0,2931.43,USD
800000000000074,100555,M-503,PL03,200.0,76330.17,USD
800000000000074,100556,M-501,PL01,500.0,66651.82,USD
800000000000074,100557,M-502,PL03,500.0,26092.9,USD
800000000000075,100558,M-500,PL01,50.0,69246.25,USD
800000000000075,100559,M-503,PL03,500.0,54988.97,USD
800000000000075,100560,M-500,PL02,10.0,21937.4,USD
800000000000075,100561,M-508,PL01,200.0,94495.13,USD
800000000000075,100562,M-506,PL01,120.0,57324.54,USD
800000000000075,100563,M-503,PL03,500.0,25007.7,USD
800000000000075,100564,M-505,PL01,500.0,10992.97,USD
800000000000075,100565,M-507,PL01,500.0,7762.88,USD
800000000000076,100566,M-508,PL01,120.0,75734.48,USD
800000000000076,100567,M-502,PL02,120.0,12491.2,USD
800000000000076,100568,M-505,PL03,10.0,69424.22,USD
800000000000076,100569,M-505,PL02,50.0,95192.62,USD
800000000000076,100570,M-504,PL03,200.0,26477.53,USD
800000000000076,100571,M-501,PL02,200.0,42137.43,USD
800000000000076,100572,M-507,PL02,120.0,30588.62,USD
800000000000076,100573,M-509,PL03,120.0,90899.83,USD
800000000000076,100574,M-500,PL02,10.0,16871.26,USD
800000000000076,100575,M-503,PL02,10.0,15969.2,USD
800000000000076,100576,M-501,PL03,120.0,25233.18,USD
800000000000077,100577,M-502,PL01,500.0,13819.79,USD
800000000000077,100578,M-506,PL03,120.0,32515.68,USD
800000000000077,100579,M-505,PL03,120.0,69609.71,USD
800000000000077,100580,M-505,PL01,50.0,31908.47,USD
800000000000077,100581,M-508,PL01,120.0,69120.71,USD
800000000000077,100582,M-504,PL03,120.0,28507.03,USD
800000000000077,100583,M-508,PL02,50.0,5950.65,USD
800000000000077,100584,M-502,PL01,200.0,36217.15,USD
800000000000077,100585,M-504,PL03,200.0,85603.4,USD
800000000000077,100586,M-501,PL01,500.0,50039.17,USD
800000000000077,100587,M-502,PL03,200.0,62507.66,USD
800000000000077,100588,M-502,PL03,500.0,76216.78,USD
800000000000078,100589,M-504,PL03,200.0,2793.42,USD
800000000000078,100590,M-509,PL02,500.0,71355.01,USD
800000000000078,100591,M-508,PL03,10.0,25923.98,USD
800000000000078,100592,M-507,PL02,200.0,94114.58,USD
800000000000078,100593,M-504,PL01,50.0,89804.14,USD
800000000000078,100594,M-506,PL02,200.0,1710.95,USD
800000000000079,100595,M-509,PL03,200.0,14443.84,USD
800000000000079,100596,M-508,PL03,200.0,66059.51,USD
800000000000079,100597,M-505,PL03,200.0,95009.85,USD
800000000000079,100598,M-504,PL02,200.0,23491.9,USD
800000000000079,100599,M-501,PL03,500.0,43333.77,USD
800000000000079,100600,M-503,PL02,120.0,87209.72,USD
800000000000079,100601,M-507,PL02,50.0,13297.36,USD
800000000000079,100602,M-502,PL02,50.0,66556.31,USD
800000000000080,100603,M-505,PL03,10.0,31504.86,USD
800000000000080,100604,M-502,PL01,10.0,1733.23,USD
800000000000080,100605,M-503,PL03,120.0,59068.51,USD
800000000000080,100606,M-506,PL02,50.0,46841.79,USD
800000000000080,100607,M-508,PL02,200.0,3838.72,USD
800000000000080,100608,M-506,PL01,10.0,80039.26,USD
800000000000080,100609,M-508,PL03,120.0,14817.52,USD
800000000000080,100610,M-507,PL01,50.0,30236.52,USD
800000000000080,100611,M-509,PL02,500.0,61627.4,USD
800000000000080,100612,M-500,PL01,10.0,28776.96,USD
800000000000081,100613,M-506,PL03,500.0,15718.84,USD
800000000000081,100614,M-504,PL02,200.0,90500.88,USD
800000000000081,100615,M-505,PL01,50.0,80735.02,USD
800000000000081,100616,M-506,PL01,10.0,36310.53,USD
800000000000081,100617,M-503,PL01,500.0,75207.62,USD
800000000000081,100618,M-501,PL01,120.0,88854.44,USD
800000000000082,100619,M-506,PL01,50.0,95139.72,USD
800000000000082,100620,M-503,PL03,200.0,88833.91,USD
800000000000082,100621,M-502,PL02,120.0,47249.51,USD
800000000000082,100622,M-500,PL02,50.0,121.28,USD
800000000000082,100623,M-505,PL02,50.0,79114.93,USD
800000000000082,100624,M-505,PL03,200.0,2762.26,USD
800000000000082,100625,M-507,PL03,120.0,86054.52,USD
800000000000082,100626,M-501,PL02,120.0,61411.41,USD
800000000000082,100627,M-508,PL01,500.0,70387.53,USD
800000000000082,100628,M-509,PL01,200.0,92226.13,USD
800000000000083,100629,M-507,PL01,50.0,35957.03,USD
800000000000083,100630,M-502,PL03,120.0,79084.42,USD
800000000000083,100631,M-505,PL02,500.0,90894.66,USD
800000000000083,100632,M-509,PL02,50.0,52916.48,USD
800000000000083,100633,M-505,PL03,120.0,55430.56,USD
800000000000084,100634,M-501,PL01,200.0,82447.13,USD
800000000000084,100635,M-507,PL03,10.0,29003.08,USD
800000000000084,100636,M-504,PL01,10.0,54494.57,USD
800000000000084,100637,M-506,PL03,10.0,18114.12,USD
800000000000085,100638,M-507,PL01,10.0,56611.04,USD
800000000000085,100639,M-503,PL01,500.0,65758.86,USD
800000000000085,100640,M-508,PL03,120.0,97335.42,USD
800000000000085,100641,M-502,PL03,500.0,44553.84,USD
800000000000085,100642,M-507,PL03,10.0,92327.28,USD
800000000000085,100643,M-500,PL01,10.0,72401.31,USD
800000000000085,100644,M-506,PL01,120.0,89295.18,USD
800000000000086,100645,M-502,PL03,10.0,44156.54,USD
800000000000086,100646,M-502,PL01,120.0,69016.68,USD
800000000000086,100647,M-509,PL02,120.0,54774.6,USD
800000000000086,100648,M-505,PL03,200.0,70153.53,USD
800000000000086,100649,M-509,PL03,500.0,43589.0,USD
800000000000086,100650,M-501,PL02,500.0,92415.2,USD
800000000000086,100651,M-504,PL01,500.0,95502.49,USD
800000000000086,100652,M-508,PL02,10.0,25635.9,USD
800000000000086,100653,M-508,PL02,10.0,1806.71,USD
800000000000087,100654,M-507,PL01,50.0,12404.22,USD
800000000000087,100655,M-503,PL03,10.0,17050.6,USD
800000000000087,100656,M-509,PL03,200.0,22251.29,USD
800000000000087,100657,M-508,PL01,120.0,49685.75,USD
800000000000087,100658,M-506,PL03,50.0,83297.65,USD
800000000000087,100659,M-509,PL02,500.0,97764.6,USD
800000000000087,100660,M-501,PL01,500.0,90087.05,USD
800000000000087,100661,M-506,PL02,50.0,34514.83,USD
800000000000087,100662,M-502,PL03,50.0,91066.58,USD
800000000000087,100663,M-504,PL01,50.0,34088.64,USD
800000000000087,100664,M-500,PL01,50.0,92677.58,USD
800000000000088,100665,M-502,PL02,120.0,2093.67,USD
800000000000088,100666,M-505,PL02,500.0,27848.56,USD
800000000000088,100667,M-500,PL02,200.0,26127.9,USD
800000000000088,100668,M-508,PL01,500.0,7038.03,USD
800000000000088,100669,M-504,PL01,50.0,61784.08,USD
800000000000088,100670,M-507,PL01,50.0,80327.9,USD
800000000000088,100671,M-505,PL03,500.0,95541.26,USD
800000000000089,100672,M-503,PL02,500.0,32405.98,USD
800000000000089,100673,M-503,PL01,120.0,80235.42,USD
800000000000089,100674,M-501,PL01,10.0,34331.42,USD
800000000000090,100675,M-505,PL01,10.0,57617.38,USD
800000000000090,100676,M-506,PL02,120.0,68961.47,USD
800000000000090,100677,M-505,PL03,10.0,50777.95,USD
800000000000090,100678,M-506,PL03,50.0,58018.07,USD
800000000000090,100679,M-504,PL01,10.0,59973.61,USD
800000000000090,100680,M-506,PL02,120.0,92997.27,USD
800000000000090,100681,M-509,PL03,500.0,5172.94,USD
800000000000090,100682,M-506,PL02,120.0,92412.27,USD
800000000000090,100683,M-505,PL03,200.0,41235.0,USD
800000000000090,100684,M-507,PL01,500.0,74742.46,USD
800000000000091,100685,M-500,PL01,200.0,62652.14,USD
800000000000091,100686,M-503,PL01,10.0,70364.72,USD
800000000000091,100687,M-509,PL01,200.0,79738.13,USD
800000000000091,100688,M-503,PL02,200.0,89977.78,USD
800000000000091,100689,M-507,PL02,50.0,9738.28,USD
800000000000091,100690,M-501,PL02,200.0,59522.99,USD
800000000000091,100691,M-508,PL02,50.0,37871.18,USD
800000000000091,100692,M-502,PL01,120.0,72273.91,USD
800000000000091,100693,M-500,PL02,50.0,84437.54,USD
800000000000091,100694,M-507,PL03,500.0,81943.34,USD
800000000000091,100695,M-507,PL03,50.0,78960.94,USD
800000000000091,100696,M-500,PL01,200.0,27835.41,USD
800000000000092,100697,M-503,PL03,120.0,25831.95,USD
800000000000092,100698,M-506,PL03,50.0,70160.29,USD
800000000000093,100699,M-508,PL03,200.0,37535.03,USD
800000000000093,100700,M-509,PL02,500.0,54805.64,USD
800000000000093,100701,M-506,PL01,200.0,63173.01,USD
800000000000093,100702,M-504,PL01,10.0,26261.12,USD
800000000000093,100703,M-507,PL02,120.0,31461.91,USD
800000000000093,100704,M-502,PL03,500.0,39531.71,USD
800000000000093,100705,M-500,PL01,500.0,34679.29,USD
800000000000093,100706,M-502,PL03,10.0,17007.8,USD
800000000000094,100707,M-504,PL03,120.0,22987.06,USD
800000000000094,100708,M-507,PL03,50.0,96259.56,USD
800000000000094,100709,M-505,PL01,10.0,55223.06,USD
800000000000094,100710,M-502,PL01,200.0,38779.39,USD
800000000000094,100711,M-508,PL01,10.0,24671.95,USD
800000000000094,100712,M-500,PL02,200.0,83725.73,USD
800000000000094,100713,M-509,PL02,200.0,98776.8,USD
800000000000094,100714,M-502,PL02,50.0,87130.01,USD
800000000000094,100715,M-504,PL01,200.0,45350.28,USD
800000000000094,100716,M-500,PL01,500.0,62143.73,USD
800000000000094,100717,M-500,PL01,10.0,67677.86,USD
800000000000095,100718,M-506,PL02,10.0,20795.55,USD
800000000000095,100719,M-508,PL01,50.0,11053.99,USD
800000000000095,100720,M-506,PL01,120.0,62449.46,USD
800000000000095,100721,M-500,PL01,200.0,93761.9,USD
800000000000095,100722,M-501,PL03,500.0,43695.35,USD
800000000000095,100723,M-503,PL01,200.0,62282.62,USD
800000000000095,100724,M-506,PL01,500.0,36517.25,USD
800000000000096,100725,M-507,PL02,120.0,65321.15,USD
800000000000096,100726,M-500,PL02,120.0,37905.28,USD
800000000000096,100727,M-502,PL01,10.0,71621.58,USD
800000000000096,100728,M-506,PL02,200.0,80031.39,USD
800000000000096,100729,M-508,PL01,50.0,82198.4,USD
800000000000096,100730,M-501,PL01,200.0,45518.36,USD
800000000000096,100731,M-504,PL02,500.0,25366.83,USD
800000000000097,100732,M-501,PL03,10.0,3485.57,USD
800000000000097,100733,M-506,PL02,10.0,70833.93,USD
800000000000098,100734,M-506,PL01,120.0,4649.42,USD
800000000000098,100735,M-507,PL03,200.0,44405.26,USD
800000000000098,100736,M-500,PL02,120.0,41276.11,USD
800000000000098,100737,M-506,PL01,200.0,71961.3,USD
800000000000098,100738,M-506,PL01,50.0,95562.99,USD
800000000000098,100739,M-500,PL02,120.0,83929.11,USD
800000000000098,100740,M-503,PL02,10.0,21812.85,USD
800000000000098,100741,M-506,PL01,50.0,29765.33,USD
800000000000098,100742,M-509,PL02,10.0,98035.06,USD
800000000000098,100743,M-507,PL01,500.0,70377.43,USD
800000000000099,100744,M-502,PL03,50.0,72252.74,USD
800000000000099,100745,M-504,PL03,500.0,45031.71,USD
800000000000099,100746,M-504,PL03,200.0,2246.18,USD
800000000000099,100747,M-501,PL02,50.0,71901.45,USD
800000000000099,100748,M-508,PL03,120.0,22954.29,USD
800000000000099,100749,M-506,PL03,10.0,12539.17,USD
800000000000099,100750,M-506,PL01,10.0,18172.44,USD
800000000000100,100751,M-502,PL03,500.0,25518.03,USD
800000000000100,100752,M-501,PL03,50.0,17702.78,USD
800000000000100,100753,M-502,PL01,500.0,90531.25,USD
800000000000100,100754,M-500,PL02,10.0,40450.51,USD
800000000000100,100755,M-502,PL01,500.0,5843.24,USD
800000000000100,100756,M-507,PL01,500.0,49547.27,USD
800000000000100,100757,M-505,PL02,50.0,26141.95,USD
800000000000100,100758,M-500,PL02,10.0,67125.19,USD
800000000000100,100759,M-502,PL01,10.0,88552.97,USD
800000000000100,100760,M-506,PL02,120.0,40199.52,USD
800000000000100,100761,M-505,PL02,200.0,15700.2,USD
800000000000100,100762,M-509,PL01,120.0,78399.19,USD
800000000000100,100763,M-507,PL01,120.0,89260.2,USD
800000000000101,100764,M-509,PL02,500.0,66683.32,USD
800000000000101,100765,M-500,PL01,50.0,16131.53,USD
800000000000101,100766,M-505,PL03,200.0,55094.35,USD
800000000000101,100767,M-500,PL03,500.0,43805.53,USD
800000000000101,100768,M-503,PL01,500.0,96484.41,USD
800000000000101,100769,M-501,PL03,10.0,90746.21,USD
800000000000101,100770,M-505,PL01,120.0,99234.98,USD
800000000000101,100771,M-509,PL02,200.0,79084.12,USD
800000000000102,100772,M-509,PL01,200.0,6334.61,USD
800000000000102,100773,M-504,PL03,500.0,63097.97,USD
800000000000102,100774,M-507,PL03,200.0,44075.52,USD
800000000000102,100775,M-507,PL01,120.0,30428.41,USD
800000000000102,100776,M-501,PL01,10.0,14382.4,USD
800000000000102,100777,M-500,PL03,120.0,92588.23,USD
800000000000102,100778,M-500,PL03,200.0,7644.38,USD
800000000000102,100779,M-504,PL02,200.0,61181.53,USD
800000000000102,100780,M-502,PL02,200.0,18642.04,USD
800000000000102,100781,M-501,PL01,200.0,62143.55,USD
800000000000102,100782,M-505,PL02,50.0,97447.19,USD
800000000000102,100783,M-508,PL03,200.0,92786.88,USD
800000000000102,100784,M-503,PL02,200.0,17896.64,USD
800000000000102,100785,M-503,PL02,50.0,25380.43,USD
800000000000102,100786,M-504,PL03,500.0,68142.15,USD
800000000000103,100787,M-506,PL02,120.0,95884.77,USD
800000000000103,100788,M-508,PL03,500.0,93624.59,USD
800000000000104,100789,M-504,PL01,120.0,35107.8,USD
800000000000104,100790,M-504,PL03,10.0,46037.35,USD
800000000000104,100791,M-509,PL02,50.0,53663.19,USD
800000000000105,100792,M-505,PL02,10.0,84754.92,USD
800000000000105,100793,M-500,PL01,120.0,6636.28,USD
800000000000105,100794,M-508,PL03,200.0,69089.3,USD
800000000000105,100795,M-505,PL01,120.0,33827.81,USD
800000000000105,100796,M-500,PL03,50.0,32915.89,USD
800000000000105,100797,M-508,PL02,120.0,88318.29,USD
800000000000105,100798,M-501,PL03,500.0,17653.06,USD
800000000000105,100799,M-506,PL01,50.0,84121.94,USD
800000000000105,100800,M-500,PL02,200.0,15688.75,USD
800000000000105,100801,M-508,PL02,120.0,49047.19,USD
800000000000105,100802,M-506,PL01,200.0,99082.36,USD
800000000000105,100803,M-501,PL01,500.0,2713.63,USD
800000000000105,100804,M-506,PL01,10.0,55417.57,USD
800000000000106,100805,M-505,PL03,200.0,46695.66,USD
800000000000106,100806,M-507,PL02,10.0,17846.41,USD
800000000000106,100807,M-508,PL03,50.0,1400.75,USD
800000000000106,100808,M-509,PL02,120.0,39079.75,USD
800000000000106,100809,M-500,PL03,50.0,63525.32,USD
800000000000106,100810,M-507,PL01,200.0,36514.32,USD
800000000000106,100811,M-508,PL03,50.0,27418.56,USD
800000000000106,100812,M-508,PL01,120.0,28830.02,USD
800000000000106,100813,M-500,PL01,10.0,29668.75,USD
800000000000106,100814,M-507,PL02,10.0,94897.37,USD
800000000000106,100815,M-500,PL02,10.0,84729.15,USD
800000000000106,100816,M-506,PL02,50.0,54094.58,USD
800000000000106,100817,M-509,PL03,500.0,32085.99,USD
800000000000106,100818,M-507,PL02,500.0,22892.18,USD
800000000000107,100819,M-500,PL01,500.0,62621.54,USD
800000000000107,100820,M-503,PL01,200.0,11401.25,USD
800000000000107,100821,M-508,PL02,120.0,74710.63,USD
800000000000107,100822,M-505,PL03,500.0,2773.59,USD
800000000000107,100823,M-503,PL01,500.0,71449.45,USD
800000000000107,100824,M-501,PL03,500.0,43437.85,USD
800000000000107,100825,M-501,PL02,500.0,55520.83,USD
800000000000107,100826,M-504,PL01,200.0,65336.65,USD
800000000000107,100827,M-508,PL02,500.0,43884.06,USD
800000000000107,100828,M-509,PL02,120.0,34748.4,USD
800000000000107,100829,M-503,PL03,50.0,59434.88,USD
800000000000107,100830,M-500,PL01,200.0,41901.54,USD
800000000000107,100831,M-505,PL03,50.0,66628.04,USD
800000000000108,100832,M-502,PL02,500.0,98759.22,USD
800000000000108,100833,M-504,PL03,10.0,5965.87,USD
800000000000108,100834,M-505,PL03,120.0,89316.06,USD
800000000000108,100835,M-500,PL01,200.0,61204.71,USD
800000000000108,100836,M-502,PL03,200.0,46549.96,USD
800000000000108,100837,M-506,PL01,10.0,48098.47,USD
800000000000108,100838,M-509,PL01,10.0,96144.65,USD
800000000000108,100839,M-509,PL03,500.0,21751.78,USD
800000000000108,100840,M-504,PL03,500.0,76968.73,USD
800000000000108,100841,M-503,PL03,10.0,92190.36,USD
800000000000108,100842,M-508,PL03,10.0,78236.92,USD
800000000000108,100843,M-507,PL03,200.0,79932.91,USD
800000000000108,100844,M-502,PL01,50.0,54238.96,USD
800000000000108,100845,M-507,PL03,120.0,49054.45,USD
800000000000109,100846,M-504,PL01,120.0,57037.57,USD
800000000000109,100847,M-506,PL01,200.0,33488.1,USD
800000000000109,100848,M-504,PL03,120.0,88626.55,USD
800000000000109,100849,M-504,PL03,50.0,41666.64,USD
800000000000109,100850,M-509,PL01,50.0,84997.02,USD
800000000000109,100851,M-509,PL03,500.0,67630.98,USD
800000000000109,100852,M-503,PL01,500.0,43169.29,USD
800000000000109,100853,M-508,PL01,50.0,59779.15,USD
800000000000109,100854,M-503,PL02,10.0,76011.03,USD
800000000000109,100855,M-506,PL02,500.0,35772.47,USD
800000000000109,100856,M-500,PL03,200.0,81565.12,USD
800000000000109,100857,M-501,PL02,500.0,72850.89,USD
800000000000109,100858,M-501,PL03,50.0,66922.68,USD
800000000000110,100859,M-508,PL02,50.0,60008.25,USD
