VBELN,POSNR,VGBEL,WERKS,BRGEW,VRKME
900000000000046,100508,800000000000508,PL01,1200.0,BAG
900000000000046,100509,800000000000509,PL02,4500.0,CS
900000000000046,100510,800000000000510,PL01,500.0,CS
900000000000046,100511,800000000000511,PL02,15000.0,CS
900000000000046,100512,800000000000512,PL01,8000.0,BAG
900000000000046,100513,800000000000513,PL03,1200.0,BAG
900000000000046,100514,800000000000514,PL03,8000.0,PAL
900000000000046,100515,800000000000515,PL01,4500.0,BAG
900000000000046,100516,800000000000516,PL02,1200.0,BAG
900000000000046,100517,800000000000517,PL01,500.0,CS
900000000000047,100518,800000000000518,PL03,4500.0,BAG
900000000000047,100519,800000000000519,PL03,8000.0,BAG
900000000000047,100520,800000000000520,PL02,1200.0,CS
900000000000047,100521,800000000000521,PL03,1200.0,BAG
900000000000047,100522,800000000000522,PL01,15000.0,PAL
900000000000047,100523,800000000000523,PL03,8000.0,BAG
900000000000047,100524,800000000000524,PL01,1200.0,BAG
900000000000047,100525,800000000000525,PL02,1200.0,BAG
900000000000047,100526,800000000000526,PL02,15000.0,BAG
900000000000047,100527,800000000000527,PL02,4500.0,CS
900000000000048,100528,800000000000528,PL03,15000.0,CS
900000000000048,100529,800000000000529,PL01,500.0,BAG
900000000000048,100530,800000000000530,PL01,1200.0,CS
900000000000048,100531,800000000000531,PL03,8000.0,PAL
900000000000048,100532,800000000000532,PL02,15000.0,BAG
900000000000048,100533,800000000000533,PL03,8000.0,BAG
900000000000049,100534,800000000000534,PL01,4500.0,BAG
900000000000049,100535,800000000000535,PL01,1200.0,BAG
900000000000049,100536,800000000000536,PL01,4500.0,PAL
900000000000049,100537,800000000000537,PL01,8000.0,PAL
900000000000049,100538,800000000000538,PL03,8000.0,CS
900000000000049,100539,800000000000539,PL01,500.0,CS
900000000000050,100540,800000000000540,PL01,1200.0,CS
900000000000050,100541,800000000000541,PL03,4500.0,CS
900000000000050,100542,800000000000542,PL01,15000.0,PAL
900000000000050,100543,800000000000543,PL01,8000.0,BAG
900000000000050,100544,800000000000544,PL03,4500.0,CS
900000000000050,100545,800000000000545,PL01,8000.0,BAG
900000000000050,100546,800000000000546,PL01,15000.0,PAL
900000000000050,100547,800000000000547,PL02,4500.0,PAL
900000000000050,100548,800000000000548,PL02,500.0,BAG
900000000000050,100549,800000000000549,PL01,4500.0,PAL
900000000000050,100550,800000000000550,PL01,500.0,CS
900000000000050,100551,800000000000551,PL01,1200.0,PAL
900000000000050,100552,800000000000552,PL03,1200.0,CS
900000000000050,100553,800000000000553,PL03,15000.0,CS
900000000000050,100554,800000000000554,PL02,1200.0,CS
900000000000050,100555,800000000000555,PL01,1200.0,BAG
900000000000051,100556,800000000000556,PL03,4500.0,CS
900000000000051,100557,800000000000557,PL02,1200.0,PAL
900000000000051,100558,800000000000558,PL03,1200.0,BAG
900000000000051,100559,800000000000559,PL03,15000.0,CS
900000000000051,100560,800000000000560,PL02,1200.0,CS
900000000000051,100561,800000000000561,PL03,500.0,PAL
900000000000052,100562,800000000000562,PL03,500.0,PAL
900000000000052,100563,800000000000563,PL03,1200.0,BAG
900000000000052,100564,800000000000564,PL02,500.0,BAG
900000000000052,100565,800000000000565,PL01,1200.0,CS
900000000000052,100566,800000000000566,PL03,1200.0,CS
900000000000052,100567,800000000000567,PL03,500.0,PAL
900000000000052,100568,800000000000568,PL02,1200.0,PAL
900000000000052,100569,800000000000569,PL02,4500.0,CS
900000000000052,100570,800000000000570,PL01,15000.0,CS
900000000000052,100571,800000000000571,PL02,1200.0,PAL
900000000000052,100572,800000000000572,PL01,15000.0,PAL
900000000000052,100573,800000000000573,PL03,1200.0,BAG
900000000000052,100574,800000000000574,PL02,4500.0,PAL
900000000000052,100575,800000000000575,PL02,4500.0,BAG
900000000000052,100576,800000000000576,PL01,8000.0,BAG
900000000000052,100577,800000000000577,PL01,8000.0,CS
900000000000052,100578,800000000000578,PL03,500.0,BAG
900000000000052,100579,800000000000579,PL03,500.0,PAL
900000000000052,100580,800000000000580,PL03,500.0,BAG
900000000000052,100581,800000000000581,PL03,500.0,BAG
900000000000053,100582,800000000000582,PL03,8000.0,PAL
900000000000053,100583,800000000000583,PL02,1200.0,BAG
900000000000053,100584,800000000000584,PL02,15000.0,BAG
900000000000053,100585,800000000000585,PL01,15000.0,PAL
900000000000053,100586,800000000000586,PL02,15000.0,BAG
900000000000053,100587,800000000000587,PL02,4500.0,BAG
900000000000053,100588,800000000000588,PL02,15000.0,CS
900000000000053,100589,800000000000589,PL03,4500.0,PAL
900000000000053,100590,800000000000590,PL03,8000.0,PAL
900000000000053,100591,800000000000591,PL03,1200.0,PAL
900000000000053,100592,800000000000592,PL02,15000.0,CS
900000000000053,100593,800000000000593,PL01,500.0,PAL
900000000000053,100594,800000000000594,PL02,500.0,PAL
900000000000053,100595,800000000000595,PL03,500.0,BAG
900000000000053,100596,800000000000596,PL03,1200.0,CS
900000000000053,100597,800000000000597,PL03,1200.0,CS
900000000000053,100598,800000000000598,PL01,4500.0,PAL
900000000000053,100599,800000000000599,PL03,15000.0,BAG
900000000000054,100600,800000000000600,PL02,1200.0,BAG
900000000000054,100601,800000000000601,PL03,8000.0,CS
900000000000054,100602,800000000000602,PL03,15000.0,BAG
900000000000054,100603,800000000000603,PL02,500.0,BAG
900000000000054,100604,800000000000604,PL02,8000.0,BAG
900000000000054,100605,800000000000605,PL01,8000.0,PAL
900000000000054,100606,800000000000606,PL03,4500.0,BAG
900000000000054,100607,800000000000607,PL03,1200.0,PAL
900000000000054,100608,800000000000608,PL01,1200.0,PAL
900000000000054,100609,800000000000609,PL02,500.0,BAG
900000000000054,100610,800000000000610,PL01,8000.0,BAG
900000000000054,100611,800000000000611,PL01,500.0,BAG
900000000000054,100612,800000000000612,PL01,500.0,PAL
900000000000054,100613,800000000000613,PL03,1200.0,BAG
900000000000054,100614,800000000000614,PL02,8000.0,CS
900000000000054,100615,800000000000615,PL02,8000.0,CS
900000000000054,100616,800000000000616,PL03,4500.0,PAL
900000000000054,100617,800000000000617,PL01,1200.0,BAG
900000000000054,100618,800000000000618,PL02,4500.0,BAG
900000000000055,100619,800000000000619,PL03,500.0,BAG
900000000000055,100620,800000000000620,PL01,500.0,PAL
900000000000055,100621,800000000000621,PL01,15000.0,BAG
900000000000056,100622,800000000000622,PL01,8000.0,PAL
900000000000056,100623,800000000000623,PL03,15000.0,BAG
900000000000056,100624,800000000000624,PL03,1200.0,CS
900000000000056,100625,800000000000625,PL01,15000.0,CS
900000000000056,100626,800000000000626,PL03,15000.0,BAG
900000000000056,100627,800000000000627,PL02,4500.0,CS
900000000000056,100628,800000000000628,PL02,1200.0,BAG
900000000000056,100629,800000000000629,PL03,15000.0,BAG
900000000000056,100630,800000000000630,PL03,1200.0,CS
900000000000056,100631,800000000000631,PL02,15000.0,BAG
900000000000056,100632,800000000000632,PL01,4500.0,CS
900000000000057,100633,800000000000633,PL01,8000.0,BAG
900000000000057,100634,800000000000634,PL02,4500.0,BAG
900000000000057,100635,800000000000635,PL03,15000.0,PAL
900000000000057,100636,800000000000636,PL02,1200.0,CS
900000000000057,100637,800000000000637,PL01,1200.0,BAG
900000000000058,100638,800000000000638,PL01,4500.0,PAL
900000000000058,100639,800000000000639,PL02,1200.0,PAL
900000000000058,100640,800000000000640,PL01,1200.0,CS
900000000000058,100641,800000000000641,PL01,500.0,PAL
900000000000058,100642,800000000000642,PL01,4500.0,BAG
900000000000058,100643,800000000000643,PL01,1200.0,PAL
900000000000058,100644,800000000000644,PL02,500.0,BAG
900000000000058,100645,800000000000645,PL02,1200.0,CS
900000000000059,100646,800000000000646,PL01,1200.0,CS
900000000000059,100647,800000000000647,PL01,15000.0,CS
900000000000059,100648,800000000000648,PL01,500.0,PAL
900000000000059,100649,800000000000649,PL01,500.0,PAL
900000000000060,100650,800000000000650,PL02,15000.0,PAL
900000000000060,100651,800000000000651,PL02,15000.0,BAG
900000000000060,100652,800000000000652,PL03,4500.0,PAL
900000000000060,100653,800000000000653,PL03,8000.0,PAL
900000000000060,100654,800000000000654,PL02,15000.0,CS
900000000000060,100655,800000000000655,PL01,500.0,PAL
900000000000060,100656,800000000000656,PL03,1200.0,BAG
900000000000061,100657,800000000000657,PL03,4500.0,CS
900000000000061,100658,800000000000658,PL01,4500.0,BAG
900000000000061,100659,800000000000659,PL01,500.0,CS
900000000000061,100660,800000000000660,PL02,8000.0,BAG
900000000000061,100661,800000000000661,PL03,15000.0,PAL
900000000000061,100662,800000000000662,PL01,1200.0,PAL
900000000000061,100663,800000000000663,PL01,8000.0,PAL
900000000000061,100664,800000000000664,PL03,4500.0,BAG
900000000000061,100665,800000000000665,PL02,4500.0,PAL
900000000000062,100666,800000000000666,PL03,4500.0,PAL
900000000000062,100667,800000000000667,PL01,15000.0,CS
900000000000062,100668,800000000000668,PL03,500.0,BAG
900000000000062,100669,800000000000669,PL01,1200.0,PAL
900000000000062,100670,800000000000670,PL01,500.0,PAL
900000000000062,100671,800000000000671,PL01,500.0,BAG
900000000000062,100672,800000000000672,PL03,4500.0,PAL
900000000000062,100673,800000000000673,PL03,500.0,CS
900000000000062,100674,800000000000674,PL02,1200.0,PAL
900000000000062,100675,800000000000675,PL03,15000.0,BAG
900000000000062,100676,800000000000676,PL01,15000.0,CS
900000000000062,100677,800000000000677,PL03,15000.0,BAG
900000000000062,100678,800000000000678,PL01,15000.0,BAG
900000000000062,100679,800000000000679,PL02,8000.0,PAL
900000000000062,100680,800000000000680,PL03,1200.0,BAG
900000000000062,100681,800000000000681,PL03,500.0,CS
900000000000062,100682,800000000000682,PL03,1200.0,CS
900000000000062,100683,800000000000683,PL03,1200.0,BAG
900000000000063,100684,800000000000684,PL01,1200.0,BAG
900000000000063,100685,800000000000685,PL02,1200.0,BAG
900000000000063,100686,800000000000686,PL02,1200.0,BAG
900000000000063,100687,800000000000687,PL01,8000.0,PAL
900000000000063,100688,800000000000688,PL01,500.0,CS
900000000000063,100689,800000000000689,PL01,8000.0,CS
900000000000063,100690,800000000000690,PL01,15000.0,CS
900000000000063,100691,800000000000691,PL01,500.0,CS
900000000000063,100692,800000000000692,PL02,8000.0,BAG
900000000000063,100693,800000000000693,PL01,8000.0,CS
900000000000063,100694,800000000000694,PL01,500.0,BAG
900000000000063,100695,800000000000695,PL03,1200.0,CS
900000000000063,100696,800000000000696,PL03,1200.0,BAG
900000000000064,100697,800000000000697,PL02,15000.0,CS
900000000000064,100698,800000000000698,PL03,15000.0,CS
900000000000065,100699,800000000000699,PL03,4500.0,CS
900000000000065,100700,800000000000700,PL01,500.0,PAL
900000000000065,100701,800000000000701,PL02,15000.0,CS
900000000000066,100702,800000000000702,PL02,500.0,CS
900000000000066,100703,800000000000703,PL01,500.0,CS
900000000000066,100704,800000000000704,PL01,15000.0,PAL
900000000000066,100705,800000000000705,PL02,500.0,BAG
900000000000066,100706,800000000000706,PL01,4500.0,PAL
900000000000066,100707,800000000000707,PL02,1200.0,PAL
900000000000066,100708,800000000000708,PL02,1200.0,PAL
900000000000066,100709,800000000000709,PL01,1200.0,PAL
900000000000066,100710,800000000000710,PL01,500.0,CS
900000000000066,100711,800000000000711,PL03,15000.0,CS
900000000000066,100712,800000000000712,PL03,4500.0,BAG
900000000000067,100713,800000000000713,PL02,4500.0,PAL
900000000000067,100714,800000000000714,PL03,8000.0,BAG
900000000000067,100715,800000000000715,PL02,500.0,CS
900000000000067,100716,800000000000716,PL02,4500.0,BAG
900000000000067,100717,800000000000717,PL02,500.0,BAG
900000000000067,100718,800000000000718,PL02,8000.0,PAL
900000000000067,100719,800000000000719,PL03,15000.0,BAG
900000000000067,100720,800000000000720,PL01,8000.0,CS
900000000000067,100721,800000000000721,PL03,15000.0,PAL
900000000000067,100722,800000000000722,PL03,15000.0,BAG
900000000000067,100723,800000000000723,PL01,500.0,CS
900000000000067,100724,800000000000724,PL01,4500.0,PAL
900000000000067,100725,800000000000725,PL02,8000.0,BAG
900000000000067,100726,800000000000726,PL01,15000.0,CS
900000000000067,100727,800000000000727,PL02,4500.0,BAG
900000000000068,100728,800000000000728,PL02,15000.0,CS
900000000000068,100729,800000000000729,PL01,4500.0,BAG
900000000000068,100730,800000000000730,PL02,15000.0,BAG
900000000000069,100731,800000000000731,PL01,8000.0,PAL
900000000000069,100732,800000000000732,PL01,500.0,BAG
900000000000069,100733,800000000000733,PL01,1200.0,CS
900000000000069,100734,800000000000734,PL03,500.0,PAL
900000000000069,100735,800000000000735,PL03,15000.0,CS
900000000000069,100736,800000000000736,PL03,1200.0,BAG
900000000000069,100737,800000000000737,PL03,15000.0,CS
900000000000069,100738,800000000000738,PL02,500.0,BAG
900000000000069,100739,800000000000739,PL01,15000.0,CS
900000000000069,100740,800000000000740,PL02,4500.0,PAL
900000000000069,100741,800000000000741,PL01,4500.0,BAG
900000000000069,100742,800000000000742,PL01,1200.0,CS
900000000000069,100743,800000000000743,PL03,1200.0,CS
900000000000069,100744,800000000000744,PL03,4500.0,PAL
900000000000069,100745,800000000000745,PL03,8000.0,CS
900000000000069,100746,800000000000746,PL03,4500.0,BAG
900000000000069,100747,800000000000747,PL01,8000.0,PAL
900000000000069,100748,800000000000748,PL03,4500.0,CS
900000000000069,100749,800000000000749,PL03,15000.0,BAG
900000000000070,100750,800000000000750,PL03,1200.0,BAG
900000000000070,100751,800000000000751,PL03,8000.0,BAG
900000000000070,100752,800000000000752,PL02,1200.0,CS
900000000000070,100753,800000000000753,PL01,4500.0,CS
900000000000070,100754,800000000000754,PL02,500.0,BAG
900000000000070,100755,800000000000755,PL01,8000.0,CS
900000000000071,100756,800000000000756,PL03,8000.0,CS
900000000000071,100757,800000000000757,PL02,4500.0,BAG
900000000000071,100758,800000000000758,PL03,500.0,PAL
900000000000071,100759,800000000000759,PL02,15000.0,PAL
900000000000071,100760,800000000000760,PL03,15000.0,CS
900000000000071,100761,800000000000761,PL02,4500.0,BAG
900000000000071,100762,800000000000762,PL03,500.0,PAL
900000000000071,100763,800000000000763,PL03,15000.0,BAG
900000000000071,100764,800000000000764,PL02,15000.0,PAL
900000000000071,100765,800000000000765,PL02,500.0,PAL
900000000000072,100766,800000000000766,PL02,4500.0,BAG
900000000000072,100767,800000000000767,PL02,4500.0,PAL
900000000000072,100768,800000000000768,PL01,15000.0,CS
900000000000072,100769,800000000000769,PL02,4500.0,BAG
900000000000072,100770,800000000000770,PL03,15000.0,BAG
900000000000072,100771,800000000000771,PL02,4500.0,PAL
900000000000072,100772,800000000000772,PL01,4500.0,PAL
900000000000072,100773,800000000000773,PL03,1200.0,BAG
900000000000072,100774,800000000000774,PL02,1200.0,CS
900000000000072,100775,800000000000775,PL03,8000.0,PAL
900000000000072,100776,800000000000776,PL01,1200.0,PAL
900000000000072,100777,800000000000777,PL02,4500.0,PAL
900000000000072,100778,800000000000778,PL03,8000.0,CS
900000000000072,100779,800000000000779,PL03,8000.0,CS
900000000000072,100780,800000000000780,PL03,500.0,PAL
900000000000072,100781,800000000000781,PL02,8000.0,BAG
900000000000072,100782,800000000000782,PL01,15000.0,PAL
900000000000072,100783,800000000000783,PL02,1200.0,PAL
900000000000072,100784,800000000000784,PL01,15000.0,CS
900000000000072,100785,800000000000785,PL03,500.0,BAG
900000000000073,100786,800000000000786,PL02,8000.0,PAL
900000000000073,100787,800000000000787,PL02,500.0,PAL
900000000000073,100788,800000000000788,PL03,4500.0,BAG
900000000000073,100789,800000000000789,PL01,4500.0,BAG
900000000000073,100790,800000000000790,PL02,1200.0,PAL
900000000000073,100791,800000000000791,PL01,1200.0,BAG
900000000000073,100792,800000000000792,PL01,15000.0,CS
900000000000073,100793,800000000000793,PL03,1200.0,PAL
900000000000073,100794,800000000000794,PL02,4500.0,BAG
900000000000074,100795,800000000000795,PL01,8000.0,CS
900000000000074,100796,800000000000796,PL03,4500.0,BAG
900000000000074,100797,800000000000797,PL01,4500.0,CS
900000000000074,100798,800000000000798,PL01,500.0,PAL
900000000000074,100799,800000000000799,PL01,1200.0,BAG
900000000000074,100800,800000000000800,PL03,4500.0,CS
900000000000074,100801,800000000000801,PL01,500.0,CS
900000000000074,100802,800000000000802,PL03,1200.0,CS
900000000000074,100803,800000000000803,PL02,15000.0,BAG
900000000000075,100804,800000000000804,PL01,8000.0,BAG
900000000000075,100805,800000000000805,PL03,500.0,BAG
900000000000075,100806,800000000000806,PL01,500.0,BAG
900000000000075,100807,800000000000807,PL01,4500.0,PAL
900000000000075,100808,800000000000808,PL02,8000.0,BAG
900000000000075,100809,800000000000809,PL02,8000.0,BAG
900000000000075,100810,800000000000810,PL03,1200.0,PAL
900000000000076,100811,800000000000811,PL03,4500.0,CS
900000000000076,100812,800000000000812,PL02,4500.0,CS
900000000000076,100813,800000000000813,PL01,4500.0,BAG
900000000000076,100814,800000000000814,PL02,500.0,PAL
900000000000076,100815,800000000000815,PL02,15000.0,CS
900000000000076,100816,800000000000816,PL01,1200.0,PAL
900000000000076,100817,800000000000817,PL02,4500.0,BAG
900000000000076,100818,800000000000818,PL03,4500.0,PAL
900000000000076,100819,800000000000819,PL02,8000.0,PAL
900000000000077,100820,800000000000820,PL03,15000.0,PAL
900000000000077,100821,800000000000821,PL03,8000.0,CS
900000000000077,100822,800000000000822,PL03,4500.0,PAL
900000000000077,100823,800000000000823,PL03,1200.0,CS
